Image,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth,Label
31_37.jpg,120.11369256838537,1383.948599564426,123.0,122.0,-0.5134611226146059,2.9729531694668507,0.007973049536421023,5.009997507440703,0.0,240.0,0.09233365713151434,67.0,98.0,146.0,165.0,98.0,medium
31_38.jpg,116.7495603969983,1443.8689923308011,115.0,101.0,-0.055684501321415995,2.7930646018338994,0.007543306815564175,5.060179333563358,0.0,253.0,0.09185306786850499,67.0,91.0,143.0,166.0,99.0,medium
31_39.jpg,118.10771290244494,1225.1071919084138,120.0,122.0,-0.34201438493754194,2.9370835375392783,0.008389968954409516,4.965963454642385,0.0,251.0,0.09274966791670516,70.0,96.0,141.0,162.0,92.0,medium
31_4.jpg,120.82010941660616,1384.649822190627,121.0,122.0,-0.29032467494466807,2.813243325493549,0.007699583068451567,5.028532781287473,0.0,236.0,0.09104444660011292,72.0,96.0,148.0,169.0,97.0,medium
31_40.jpg,118.61530718954248,1264.704616092913,121.0,122.0,-0.4011516866390393,2.910198329870791,0.008241375952327672,4.978827685076923,0.0,255.0,0.09273676611082281,69.0,96.0,143.0,162.0,93.0,medium
31_5.jpg,117.09713822319051,1288.9203367235698,119.0,122.0,-0.3435740812043494,2.941425540029127,0.00815455013732364,4.99391663758374,0.0,242.0,0.09315951081437528,68.0,94.0,141.0,161.0,93.0,medium
31_6.jpg,118.11700992495764,1295.7099751370417,121.0,122.0,-0.474177366666733,2.9374475001876834,0.008267345477490666,4.9805216295734445,0.0,246.0,0.09312799237796947,66.0,96.0,143.0,161.0,95.0,medium
31_7.jpg,116.43605325587025,1374.6981700403544,117.0,122.0,-0.3132438381034754,2.6972003974216734,0.007679729788192448,5.0238805765755155,0.0,243.0,0.09289780548145328,66.0,92.0,143.0,163.0,97.0,medium
31_8.jpg,116.92227257322682,1385.5384979638907,121.0,150.0,-0.44618035855121224,2.649842672488624,0.0077868892623984024,5.006540915166719,0.0,242.0,0.0940795945709219,64.0,91.0,145.0,162.0,98.0,medium
31_9.jpg,121.73554393609297,1323.0335147090098,123.0,122.0,-0.4633503319137757,2.9499051357147503,0.008034573593299238,4.995534283610472,0.0,255.0,0.09110351954587374,72.0,99.0,148.0,166.0,94.0,medium
40_1.jpg,127.05700980392157,1332.39507500767,129.0,126.0,-0.47511729138225894,3.071767799730227,0.00791637946943483,5.004347271501848,0.0,224.0,0.08939149999774347,78.0,104.0,153.0,173.0,95.0,wet
40_10.jpg,133.76437581699346,1712.3368436144867,139.0,155.0,-0.6114397952306371,2.926572533048685,0.0071319068093468364,5.10348833641555,0.0,242.0,0.08813875929628352,75.0,106.0,165.0,182.0,107.0,wet
40_11.jpg,134.7919836601307,1497.4282247279675,138.0,147.0,-0.4321661637034407,2.976430053942134,0.007440569631338378,5.067453630563058,0.0,241.0,0.0871516228597903,83.0,110.0,161.0,182.0,99.0,wet
40_12.jpg,134.09940849673202,1524.4784402743344,138.0,157.0,-0.5779359961159495,3.0945149083062558,0.007537334593532408,5.061332941241409,0.0,238.0,0.08760172961357253,80.0,110.0,161.0,180.0,100.0,wet
