Image,GLCM_ASM_Mean,GLCM_Contrast_Mean,GLCM_Correlation_Mean,GLCM_SumOfSquaresVariance_Mean,GLCM_InverseDifferenceMoment_Mean,GLCM_SumAverage_Mean,GLCM_SumVariance_Mean,GLCM_SumEntropy_Mean,GLCM_Entropy_Mean,GLCM_DifferenceVariance_Mean,GLCM_DifferenceEntropy_Mean,GLCM_Information1_Mean,GLCM_Information2_Mean,GLCM_MaximalCorrelationCoefficient_Mean,GLCM_ASM_Range,GLCM_Contrast_Range,GLCM_Correlation_Range,GLCM_SumOfSquaresVariance_Range,GLCM_InverseDifferenceMoment_Range,GLCM_SumAverage_Range,GLCM_SumVariance_Range,GLCM_SumEntropy_Range,GLCM_Entropy_Range,GLCM_DifferenceVariance_Range,GLCM_DifferenceEntropy_Range,GLCM_Information1_Range,GLCM_Information2_Range,GLCM_MaximalCorrelationCoefficient_Range,Label
30_4.jpg,9.84078492992857e-05,398.64269922552984,0.9187285528018792,2450.636213313948,0.07824168924429735,250.43654848538324,9403.902154030242,8.611058771421328,13.787717412028595,0.00011625158806252536,5.271704055816097,-0.19530975567479153,0.9707361873776589,7.3470293618024325,6.62013010087279e-05,418.75739289735407,0.08502501674209217,36.43090356290122,0.05076832226431374,2.9276931517129867,410.3917021295274,0.027759661185791984,0.9788538842703289,7.898715553083265e-05,0.9735778193212559,0.12794865620658025,0.03918800392414856,1.5952652070742142,medium
30_40.jpg,0.0001073330599123351,395.8631114804241,0.9110449187970613,2223.2422513163906,0.07909559078400785,251.58436387341524,8497.105893785125,8.537029133050071,13.709596097272957,0.00011759807031996634,5.263503409428042,-0.18881179559277356,0.9666660134877143,7.280663503400936,7.0731425433475e-05,427.7859346066941,0.09575411910370202,33.51240064346712,0.05938308071538777,3.0059517027568745,424.92615999027475,0.032117231503079324,0.9634910892304944,8.440192657914153e-05,0.9534881302309834,0.1272157307532367,0.04665193695180658,1.7049934579585644,medium
30_5.jpg,0.00010028134748797632,400.24242166275144,0.9148190204913005,2347.3109599581394,0.07806775629479469,257.0672238152481,8989.001418169795,8.586690663377205,13.772024561866992,0.00011562930573769253,5.278557109886969,-0.19179948371621178,0.9687364107963868,7.334156350536928,6.57759753100606e-05,430.539150562228,0.09127526081379667,35.75049366727035,0.056741626533580745,3.027456510638217,426.47015069582267,0.030289553690220572,0.9592301961262528,7.966635450012989e-05,0.9514782723818662,0.1258427004980508,0.043993753071541186,1.653559107082228,medium
30_6.jpg,0.0001129103947324405,376.2656500843185,0.9068864285075561,2018.1413990770486,0.07886432380989317,257.21818296291764,7696.299946223864,8.477725637808788,13.633648918339807,0.00011834664213246116,5.241482007825443,-0.1849442908001726,0.9640291057088403,7.289895400423658,6.992693421948238e-05,368.4314779615916,0.09079695961398704,36.81793979158101,0.0589844484546763,3.06153301069844,369.8030635581963,0.03199305481090953,0.8511949343754655,8.402925178868518e-05,0.8514957414093942,0.1132892567401847,0.04658656396203942,1.5801331164928287,medium
30_7.jpg,8.111601622273783e-05,524.7120021089993,0.899769457119111,2615.1108549771243,0.06748361215326487,247.75015349581656,9935.731417799481,8.650875650919344,14.024543064033336,9.985873688602e-05,5.465170078125353,-0.17551420209003027,0.9605662453489712,7.595749905760043,5.3224552433248144e-05,548.8278600594404,0.10444005401139567,42.191997216687014,0.05773322762563284,3.740381534581161,551.567075337538,0.03604969337689212,0.9514510250848538,7.835119518942419e-05,0.9492044552152441,0.1237703966753751,0.054737752000298734,1.7307151864130441,medium
30_8.jpg,0.00010051627828069337,371.06634325349563,0.9215743362183204,2363.002630576895,0.07736622234197604,247.51162118829012,9080.944179054071,8.581279957299596,13.729099057140981,0.00011805080177862435,5.2347131561559355,-0.19615397055400507,0.9705813613904566,7.335437056015679,6.59088006423684e-05,346.65022437616267,0.07301975554007945,36.02560942074524,0.0637325005477054,3.3921559706961943,348.14915458820906,0.026129913890709844,0.8285585968758529,9.064158416580915e-05,0.8042970848836655,0.10884773319367275,0.03792117595349842,1.8860661531020817,medium
30_9.jpg,9.74065799475326e-05,410.1374362155221,0.9110797255804164,2304.6730676711154,0.07439184357910814,248.87399001230506,8808.554834468923,8.574892745878167,13.794413428390339,0.00011261233339105323,5.2997309226308005,-0.18668524218047386,0.9660200780404568,7.423301396348778,5.7995947333010014e-05,428.0033756204285,0.09255352102150072,27.541588277117626,0.05693426261873591,3.3028225252602113,430.5702685683573,0.032491427731150324,0.9412801207230075,7.839154349978538e-05,0.9388666438497584,0.12373460530064848,0.04707413978842889,1.7447848222215514,medium
35_1.jpg,9.8893109536593e-05,421.008575966016,0.9058252606632055,2233.6896885685996,0.07582352290148937,259.54451249241686,8513.750178308368,8.559212384915963,13.79504941715003,0.00011164744058888251,5.3173853480452795,-0.1830078079099676,0.9640028039517213,7.399137919293898,6.317066306535202e-05,443.94696858183966,0.09893635756161157,29.98319256060131,0.05152310905616065,2.707361375500284,438.71292662671476,0.034580750219658896,0.958601950746635,7.81137111476621e-05,0.9744585212883354,0.12612390398269685,0.04816355156203522,1.5976499863060667,medium
35_10.jpg,0.00011471761174527627,362.35010486160525,0.9125474236738292,2069.783109015753,0.08233522478117712,261.27674156120895,7916.782331201392,8.509676457576486,13.63130949041989,0.00012237910909106207,5.2080532058556255,-0.1920955493583165,0.9682040763566069,7.175232691750114,7.227338362440788e-05,380.1748949979873,0.09139877843071476,33.276277644461516,0.054152518783161935,2.766100221428246,381.19003723301284,0.03215741741045264,0.9127454317890376,7.997460537076386e-05,0.9076441091370233,0.12101494704988724,0.04282799765755052,1.5387672388611202,medium
35_11.jpg,8.846553326101552e-05,450.85104144704496,0.9135023348157164,2604.3331614337635,0.07457789576963669,252.86143991911925,9966.48160428799,8.653173952702662,13.9233663420184,0.00010921917392776898,5.357514223044236,-0.1881402882736996,0.9678359057321819,7.400915533774908,6.196790391962487e-05,481.39712173711547,0.09201466274436276,36.852032027027235,0.05039804603903896,2.902323672877685,479.4111498400962,0.03234500733226042,1.004143036157652,7.919279298714793e-05,0.9897215007227835,0.13060687159702572,0.04439354518665217,1.6149884057453816,medium
35_12.jpg,0.00010796278104606331,360.7178847010991,0.9171977794409117,2176.5972793192723,0.08063443656999637,253.87636325546933,8345.671232575978,8.543426948975895,13.674267300447504,0.00012062788217945402,5.212742264943461,-0.19430496343345396,0.9696781645924316,7.192306085156537,6.505503715331607e-05,371.4549680605954,0.08498558197211681,30.850068380486846,0.05290937089146491,2.65745910980138,374.1673588822305,0.030195353320751295,0.9186240111977622,7.858354770401168e-05,0.9336251933588855,0.12130854423384826,0.04005893247943071,1.5083035859195553,medium
35_13.jpg,0.00010416631171499071,379.5137364262206,0.9138891942813724,2202.1520023421376,0.07879899274469902,251.28208705107184,8429.094272942315,8.553075915689218,13.725342833599134,0.00011692271552294955,5.2501061278711,-0.19003659088974217,0.9676816632118194,7.271405844942768,6.109817289954858e-05,398.40320894345336,0.090170680122439,29.71712142001161,0.054380750470915715,2.8161933918907778,406.98669984628214,0.03185706564237911,0.913456844998974,7.717023501091437e-05,0.9167619177961388,0.12056751028098389,0.044372827146415994,1.6396184059107721,medium
