Image,GLCM_ASM_Mean,GLCM_Contrast_Mean,GLCM_Correlation_Mean,GLCM_SumOfSquaresVariance_Mean,GLCM_InverseDifferenceMoment_Mean,GLCM_SumAverage_Mean,GLCM_SumVariance_Mean,GLCM_SumEntropy_Mean,GLCM_Entropy_Mean,GLCM_DifferenceVariance_Mean,GLCM_DifferenceEntropy_Mean,GLCM_Information1_Mean,GLCM_Information2_Mean,GLCM_MaximalCorrelationCoefficient_Mean,GLCM_ASM_Range,GLCM_Contrast_Range,GLCM_Correlation_Range,GLCM_SumOfSquaresVariance_Range,GLCM_InverseDifferenceMoment_Range,GLCM_SumAverage_Range,GLCM_SumVariance_Range,GLCM_SumEntropy_Range,GLCM_Entropy_Range,GLCM_DifferenceVariance_Range,GLCM_DifferenceEntropy_Range,GLCM_Information1_Range,GLCM_Information2_Range,GLCM_MaximalCorrelationCoefficient_Range,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth,FPS_RadialSum,FPS_AngularSum,GLRLM_ShortRunEmphasis,GLRLM_LongRunEmphasis,GLRLM_GrayLevelNo-Uniformity,GLRLM_RunLengthNonUniformity,GLRLM_RunPercentage,GLRLM_LowGrayLevelRunEmphasis,GLRLM_HighGrayLevelRunEmphasis,GLRLM_Short owGrayLevelEmphasis,GLRLM_ShortRunHighGrayLevelEmphasis,GLRLM_LongRunLowGrayLevelEmphasis,GLRLM_LongRunHighGrayLevelEmphasis,LBP_R_1_P_8_energy,LBP_R_1_P_8_entropy,LBP_R_2_P_16_energy,LBP_R_2_P_16_entropy,LBP_R_3_P_24_energy,LBP_R_3_P_24_entropy,Label
15_65.jpg,0.000250722,270.4704381,0.847785604,888.2303536,0.093219145,233.6314257,3282.450976,7.847109044,12.70800602,0.000153865,4.940684736,-0.159351903,0.934032282,6.325720971,0.000172142,275.2148373,0.154681562,6.074107749,0.098124335,2.890923004,275.9621338,0.050010906,0.937497624,0.000117352,1.001932795,0.135769735,0.088330178,1.511727506,116.0850893,875.3671788,120,122,-0.580824618,3.675663763,0.010658551,4.779098428,0,248,0.094365704,76,99,135,149,73,169384.7113,29014.20234,0.935484801,1.338008874,19690.10913,1595562.456,3.855071487,4.18767E+11,13934.33889,4.18767E+11,12985.00321,1,18966.74106,6.701060518,-1.820874149,14.86280172,-2.645962235,23.19915293,-3.109801239,dry
15_66.jpg,0.000252319,259.3130447,0.858478486,915.63784,0.098454819,234.213357,3403.238315,7.86810263,12.642389,0.000185987,4.869986022,-0.172585329,0.945063189,6.125532726,0.000181319,266.0433675,0.144811037,9.933427775,0.110930195,2.772515751,265.6975874,0.040902497,0.997877491,0.000142362,1.060201729,0.144149607,0.07518317,1.327190171,116.4958223,912.219231,120,130,-0.655563968,3.395888889,0.01002241,4.796541162,0,224,0.094032996,76,98,138,151,75,169650.0335,32006.62237,0.929583655,1.384970086,18373.58998,1556101.489,3.816360294,4.85625E+11,14009.06838,4.85625E+11,12939.2493,1,19987.53839,6.695089895,-1.82023135,14.83736818,-2.643913375,23.15420161,-3.107351699,dry
15_67.jpg,0.000227789,281.118765,0.856042447,976.0417938,0.095151205,231.7884039,3623.04841,7.942898548,12.78855838,0.000169214,4.918405932,-0.172034013,0.94580944,6.233467671,0.00016976,305.0156781,0.155894618,5.827637703,0.109398925,2.864938609,301.3838501,0.047478937,0.99955949,0.000138272,1.058726584,0.142694961,0.077889978,1.513892804,115.1521457,965.0173629,115,122,-0.350984231,3.355832778,0.009616286,4.850017928,0,233,0.093127273,75,96,136,154,79,168408.3739,30213.92053,0.932442043,1.357587602,17771.7002,1575706.96,3.83685815,7.19704E+11,13820.03361,7.19704E+11,12840.99812,1,19049.34962,6.709563345,-1.82239242,14.87964912,-2.647398652,23.20607857,-3.11012647,dry
15_68.jpg,0.000206042,299.4070639,0.861187167,1078.145379,0.091764417,231.1192698,4013.174454,8.00575062,12.90394426,0.000157246,4.979672869,-0.171666387,0.947097497,6.156509781,0.000142131,307.2782403,0.142253167,6.22180729,0.107538582,2.869460781,306.1790906,0.044509432,1.043279459,0.000128123,1.096180392,0.147753826,0.070794847,1.439010995,114.7186192,1068.375823,116,122,-0.478408553,3.104047126,0.008939681,4.892548158,0,240,0.093884756,72,94,138,154,82,168198.9517,31494.73318,0.935447479,1.341853645,16570.52354,1594698.714,3.853110192,4.54725E+11,13837.88776,4.54725E+11,12906.78537,1,18794.90608,6.700980884,-1.820859635,14.8818613,-2.64765318,23.1986787,-3.11001363,dry
15_69.jpg,0.000248063,274.3409956,0.850724699,918.6886473,0.09629162,230.8416088,3400.413594,7.884229661,12.72238468,0.000164128,4.923360648,-0.165708971,0.940054749,6.222476418,0.000174336,286.7340846,0.155823852,5.925221401,0.104309903,2.774922755,288.1172887,0.045578004,0.977407238,0.000127159,1.049523785,0.140929318,0.081480069,1.499688104,114.6783713,912.1906861,117,122,-0.542817894,3.604732974,0.010208115,4.80849686,0,233,0.094321655,75,97,134,150,75,167301.1102,30846.63098,0.931955851,1.366959682,18777.37322,1571578.874,3.831185662,6.03644E+11,13641.07008,6.03644E+11,12656.41218,1,19024.24016,6.65013257,-1.812633392,14.75387495,-2.63653624,23.06085236,-3.101558582,dry
15_7.jpg,0.00022447,278.8210063,0.865332069,1035.082802,0.0987361,244.7028149,3861.510202,7.972776128,12.81410674,0.00015987,4.928749893,-0.175448259,0.949791373,6.065272728,0.000146287,302.350786,0.145914676,2.279670753,0.079614061,2.529301782,299.085287,0.044770209,1.025508834,0.000120576,1.052461151,0.145867181,0.070034937,1.17945169,121.7698146,1016.062379,124,122,-0.545311313,3.130130182,0.009330659,4.860485621,0,247,0.091447365,77,102,144,159,82,177327.9381,34062.79565,0.935156918,1.342468974,17225.66386,1593192.352,3.852218137,3.03624E+11,15407.4016,3.03624E+11,14360.56478,1,21002.43914,6.723120435,-1.824294555,14.91360977,-2.650264485,23.23991496,-3.112156903,dry
15_70.jpg,0.000242736,288.3846643,0.841841993,911.4672408,0.094006164,234.5131279,3357.484299,7.873404931,12.746159,0.0001657,4.95281592,-0.16076399,0.934958309,6.21471868,0.000170278,313.3022061,0.171604019,5.856185755,0.108130199,2.747326991,314.5905351,0.051579172,1.076456999,0.000143788,1.149591289,0.155391795,0.091088473,1.345148629,116.5141123,903.3968804,120,122,-0.565467797,3.464750968,0.010189176,4.801489889,0,236,0.094018235,76,98,136,151,75,169958.5208,30170.83088,0.933379088,1.356821945,18735.16585,1581001.073,3.840109783,3.49689E+11,14064.65594,3.49689E+11,13079.62813,1,19389.0799,6.662782048,-1.814256619,14.81005605,-2.640972179,23.14992411,-3.106515305,dry
15_71.jpg,0.000202964,291.2605553,0.86999005,1120.006498,0.097372397,230.2489189,4188.765438,8.051049288,12.92662632,0.000158194,4.954251791,-0.179140751,0.952772977,6.114327494,0.000151392,322.2303752,0.143684813,5.941264281,0.092583099,2.600424375,324.3756517,0.046909781,1.049943034,0.000131069,1.076085113,0.147962171,0.067471614,1.305397127,114.4182343,1108.814082,116,122,-0.335729266,2.984201156,0.008695686,4.920462565,0,249,0.094131234,71,92,138,155,84,167507.6403,34141.76911,0.93439024,1.348892885,16143.72211,1588082.043,3.847125715,7.23276E+11,13818.77472,7.23276E+11,12879.75419,1,18833.56209,6.685135453,-1.818419664,14.85631055,-2.645224065,23.18317484,-3.108948384,dry
15_72.jpg,0.00023326,246.7881063,0.886892754,1090.660812,0.1002138,245.9566892,4115.85514,8.002744108,12.74578381,0.000176062,4.828014802,-0.190681968,0.959106154,6.107482446,0.00017658,270.5419133,0.123781473,7.136555073,0.108717173,2.485881587,270.3269489,0.035834382,1.138456397,0.000156176,1.184810579,0.161571878,0.057311186,1.610008854,122.3647988,1088.010457,126,130,-0.640116568,3.283625881,0.009134465,4.884752876,0,241,0.091733671,78,101,145,161,83,178665.7632,33637.49505,0.932779216,1.354439401,16850.78754,1578269.432,3.839632864,3.19118E+11,15643.19214,3.19118E+11,14553.18225,1,21393.21045,6.709157369,-1.822068441,14.92145149,-2.65106292,23.23027664,-3.112002662,dry
15_73.jpg,0.000257394,303.5920401,0.841622529,958.1601367,0.095780017,248.3926371,3529.048507,7.852125508,12.7071678,0.000163739,4.962831883,-0.160337363,0.933697767,6.253372439,0.000190318,336.731801,0.175285689,10.48660003,0.105871325,2.774562219,340.1536163,0.048837964,1.089355729,0.000133152,1.152150219,0.157824228,0.097059508,1.306329983,123.447513,956.7295518,129,140,-0.893383876,3.783880346,0.010438775,4.785550748,0,239,0.092005229,80,106,145,157,77,179958.7697,30726.7642,0.933199163,1.362717918,19083.37423,1579174.14,3.836893893,5.11141E+11,15703.62763,5.11141E+11,14574.07775,1,21923.26021,6.688218122,-1.818971071,14.88759905,-2.647918491,23.23280116,-3.111713069,dry
